iso_3_code,countryname,who_region,year,vaccinecode,vaccine_description,schedulerounds,targetpop,targetpop_description,geoarea,ageadministered,sourcecomment
AND,Andorra,EURO,2023,HPV2,HPV-2 (Human Papilloma Virus 2-valent) vaccine,2.0,FEMALE,HPV for females only,NATIONAL,+M6,Females; A partir del 15 de noviembre del 2023 se incluyen en la vacunación los niños tambien
AND,Andorra,EURO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,ADULTS,Adults,NATIONAL,>=Y65,Females; A partir del 15 de noviembre del 2023 se incluyen en la vacunación los niños tambien
AND,Andorra,EURO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,HW,Health workers,NATIONAL,>=Y65,Health and care workers
AND,Andorra,EURO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,PW,Pregnant women,NATIONAL,>=Y65,Pregnant women
AND,Andorra,EURO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,>=Y65,"Adults with chronic conditions, residents living in long-term care facilities, other groups"
AND,Andorra,EURO,2023,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,>=Y65,Children with chronic conditions
AND,Andorra,EURO,2023,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,1.0,RISKGROUPS,General/routine,NATIONAL,M15,Children with chronic conditions
AND,Andorra,EURO,2023,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,2.0,RISKGROUPS,General/routine,NATIONAL,Y12,Children with chronic conditions
AND,Andorra,EURO,2023,MEN_B,Meningococcal B vaccine,1.0,RISKGROUPS,General/routine,NATIONAL,M2,Children with chronic conditions
AND,Andorra,EURO,2023,MEN_B,Meningococcal B vaccine,2.0,RISKGROUPS,General/routine,NATIONAL,M4,Children with chronic conditions
AND,Andorra,EURO,2023,MEN_B,Meningococcal B vaccine,3.0,RISKGROUPS,General/routine,NATIONAL,M13,Children with chronic conditions
AND,Andorra,EURO,2023,MEN_C_CONJ,Meningococcal C conjugate vaccine,1.0,RISKGROUPS,General/routine,NATIONAL,M4,Children with chronic conditions
AND,Andorra,EURO,2023,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,RISKGROUPS,General/routine,NATIONAL,M12,Children with chronic conditions
AND,Andorra,EURO,2023,MMR,"MMR (Measles, mumps and rubella) vaccine",2.0,RISKGROUPS,General/routine,NATIONAL,Y3,Children with chronic conditions
AND,Andorra,EURO,2023,MPOX,Mpox (monkeypox) vaccine,1.0,HW,Health workers,NATIONAL,1st contact,"HCW, contacts of a positive case with priority given to the less than 18 years, Pregnant women and persons immunocpmpromised"
AND,Andorra,EURO,2023,MPOX,Mpox (monkeypox) vaccine,1.0,PW,Pregnant women,NATIONAL,1st contact,"HCW, contacts of a positive case with priority given to the less than 18 years, Pregnant women and persons immunocpmpromised"
AND,Andorra,EURO,2023,MPOX,Mpox (monkeypox) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact,"HCW, contacts of a positive case with priority given to the less than 18 years, Pregnant women and persons immunocpmpromised"
AND,Andorra,EURO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,RISKGROUPS,General/routine,NATIONAL,M3,"HCW, contacts of a positive case with priority given to the less than 18 years, Pregnant women and persons immunocpmpromised"
AND,Andorra,EURO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,2.0,RISKGROUPS,General/routine,NATIONAL,M5,"HCW, contacts of a positive case with priority given to the less than 18 years, Pregnant women and persons immunocpmpromised"
AND,Andorra,EURO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,3.0,RISKGROUPS,General/routine,NATIONAL,M13,"HCW, contacts of a positive case with priority given to the less than 18 years, Pregnant women and persons immunocpmpromised"
AND,Andorra,EURO,2023,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,1.0,RISKGROUPS,General/routine,NATIONAL,M2,"HCW, contacts of a positive case with priority given to the less than 18 years, Pregnant women and persons immunocpmpromised"
AND,Andorra,EURO,2023,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,2.0,RISKGROUPS,General/routine,NATIONAL,M3,"HCW, contacts of a positive case with priority given to the less than 18 years, Pregnant women and persons immunocpmpromised"
AND,Andorra,EURO,2023,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",1.0,PW,Pregnant women,NATIONAL,M3,Embarazadas
AND,Andorra,EURO,2023,TDAP_S_IPV,"Tdap-IPV (Tetanus, diphtheria for older children and adults, acellular pertussis and IPV) vaccine",4.0,B_CHILD_W,General/routine,NATIONAL,Y5,Embarazadas
AND,Andorra,EURO,2023,TDAP_S_IPV,"Tdap-IPV (Tetanus, diphtheria for older children and adults, acellular pertussis and IPV) vaccine",5.0,B_ADO_W,General/routine,NATIONAL,Y15,Embarazadas
AND,Andorra,EURO,2023,VARICELLA,Varicella vaccine,1.0,B_ADO_W,General/routine,NATIONAL,M15,Embarazadas
AND,Andorra,EURO,2023,VARICELLA,Varicella vaccine,2.0,B_ADO_W,General/routine,NATIONAL,Y3,Embarazadas
ARE,United Arab Emirates,EMRO,2023,BCG,BCG (Baccille Calmette Guérin) vaccine,1.0,B_ADO_W,General/routine,NATIONAL,B,newborn
ARE,United Arab Emirates,EMRO,2023,CHOLERA,Cholera vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,B,travellers
ARE,United Arab Emirates,EMRO,2023,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,1.0,TRAVELLERS,General/routine,NATIONAL,M2,travellers
ARE,United Arab Emirates,EMRO,2023,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,2.0,TRAVELLERS,General/routine,NATIONAL,M4,travellers
ARE,United Arab Emirates,EMRO,2023,DTAPHIBIPV,DTaP-Hib-IPV (acellular) vaccine,4.0,B_2YL_W,General/routine,NATIONAL,M18,travellers
ARE,United Arab Emirates,EMRO,2023,DTAPIPV,DTaP-IPV (acellular) vaccine,5.0,B_CHILD_W,General/routine,NATIONAL,Y5-Y6,travellers
ARE,United Arab Emirates,EMRO,2023,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,3.0,B_CHILD_W,General/routine,NATIONAL,M6,travellers
ARE,United Arab Emirates,EMRO,2023,HEPA_ADULT,Adult Hepatitis A vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,M6,risk groups
ARE,United Arab Emirates,EMRO,2023,HEPA_ADULT,Adult Hepatitis A vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,M6,travellers
ARE,United Arab Emirates,EMRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact,risk groups
ARE,United Arab Emirates,EMRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+M1,risk groups
ARE,United Arab Emirates,EMRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,+M6,risk groups
ARE,United Arab Emirates,EMRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,3.0,TRAVELLERS,Travellers,NATIONAL,+M6,travellers
ARE,United Arab Emirates,EMRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,2.0,TRAVELLERS,Travellers,NATIONAL,+M1,travellers
ARE,United Arab Emirates,EMRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,1st contact,travellers
ARE,United Arab Emirates,EMRO,2023,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,1.0,TRAVELLERS,General/routine,NATIONAL,B,travellers
ARE,United Arab Emirates,EMRO,2023,HIB,Hib (Haemophilus influenzae type B) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,B,high risk groups
ARE,United Arab Emirates,EMRO,2023,HPV9,HPV-9 (Human Papilloma Virus 9-valent) vaccine,1.0,FEMALE,HPV for females only,NATIONAL,Y13,school students
ARE,United Arab Emirates,EMRO,2023,HPV9,HPV-9 (Human Papilloma Virus 9-valent) vaccine,2.0,FEMALE,HPV for females only,NATIONAL,+M6,school students
ARE,United Arab Emirates,EMRO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,ADULTS,Adults,NATIONAL,>Y18,and older persons
ARE,United Arab Emirates,EMRO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,HW,Health workers,NATIONAL,>Y18,Health and care workers
ARE,United Arab Emirates,EMRO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,PW,Pregnant women,NATIONAL,>Y18,Pregnant women
ARE,United Arab Emirates,EMRO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,>Y18,"Adults with chronic conditions, residents in long-term care facilities, other groups"
ARE,United Arab Emirates,EMRO,2023,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,RISKGROUPS,General/routine,NATIONAL,>=M6,"Adults with chronic conditions, residents in long-term care facilities, other groups"
ARE,United Arab Emirates,EMRO,2023,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,2.0,RISKGROUPS,General/routine,NATIONAL,>=M6,"Adults with chronic conditions, residents in long-term care facilities, other groups"
ARE,United Arab Emirates,EMRO,2023,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,>=M6,Children with chronic conditions
ARE,United Arab Emirates,EMRO,2023,IPV,IPV (Inactivated polio vaccine),1.0,RISKGROUPS,Risk group(s),NATIONAL,>=M6,high risk groups
ARE,United Arab Emirates,EMRO,2023,IPV,IPV (Inactivated polio vaccine),1.0,TRAVELLERS,Travellers,NATIONAL,>=M6,travellers
ARE,United Arab Emirates,EMRO,2023,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,1.0,TRAVELLERS,General/routine,NATIONAL,Y15-Y16,school students
ARE,United Arab Emirates,EMRO,2023,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,Y15-Y16,Travellers / Pilgrims
ARE,United Arab Emirates,EMRO,2023,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,TRAVELLERS,General/routine,NATIONAL,M12,Travellers / Pilgrims
ARE,United Arab Emirates,EMRO,2023,MMR,"MMR (Measles, mumps and rubella) vaccine",2.0,TRAVELLERS,General/routine,NATIONAL,M18,Travellers / Pilgrims
ARE,United Arab Emirates,EMRO,2023,OPV,OPV (Oral polio vaccine),3.0,TRAVELLERS,General/routine,NATIONAL,M6,Travellers / Pilgrims
ARE,United Arab Emirates,EMRO,2023,OPV,OPV (Oral polio vaccine),4.0,TRAVELLERS,General/routine,NATIONAL,M18,Travellers / Pilgrims
ARE,United Arab Emirates,EMRO,2023,OPV,OPV (Oral polio vaccine),5.0,TRAVELLERS,General/routine,NATIONAL,Y5-Y6,Travellers / Pilgrims
ARE,United Arab Emirates,EMRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,2.0,TRAVELLERS,General/routine,NATIONAL,M4,Travellers / Pilgrims
ARE,United Arab Emirates,EMRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,3.0,TRAVELLERS,General/routine,NATIONAL,M6,Travellers / Pilgrims
ARE,United Arab Emirates,EMRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,TRAVELLERS,General/routine,NATIONAL,M2,Travellers / Pilgrims
ARE,United Arab Emirates,EMRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,M2,risk groups
ARE,United Arab Emirates,EMRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,M2,travellers
ARE,United Arab Emirates,EMRO,2023,PPV23,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,M2,risk groups
ARE,United Arab Emirates,EMRO,2023,PPV23,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,M2,travellers
ARE,United Arab Emirates,EMRO,2023,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,1.0,TRAVELLERS,General/routine,NATIONAL,M2,travellers
ARE,United Arab Emirates,EMRO,2023,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,2.0,TRAVELLERS,General/routine,NATIONAL,M4,travellers
ARE,United Arab Emirates,EMRO,2023,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",1.0,ADULTS,Adults,NATIONAL,M4,adults
ARE,United Arab Emirates,EMRO,2023,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",6.0,B_ADO_W,General/routine,NATIONAL,Y15-Y16,school students
ARE,United Arab Emirates,EMRO,2023,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",1.0,RISKGROUPS,Risk group(s),NATIONAL,Y15-Y16,risk groups
ARE,United Arab Emirates,EMRO,2023,TYPHOID_CONJ,Typhoid conjugate vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Y15-Y16,risk groups
ARE,United Arab Emirates,EMRO,2023,TYPHOID_CONJ,Typhoid conjugate vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,Y15-Y16,travellers
ARE,United Arab Emirates,EMRO,2023,VARICELLA,Varicella vaccine,1.0,TRAVELLERS,General/routine,NATIONAL,M12,travellers
ARE,United Arab Emirates,EMRO,2023,VARICELLA,Varicella vaccine,2.0,TRAVELLERS,General/routine,NATIONAL,Y5-Y6,travellers
ARE,United Arab Emirates,EMRO,2023,YF,YF (Yellow fever) vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,Y5-Y6,travellers
ARE,United Arab Emirates,EMRO,2023,ZOSTER,Shingles (Herpes zoster for older adults) vaccine,1.0,ADULTS,Adults,NATIONAL,>=Y50,people 50 years old and above
ARE,United Arab Emirates,EMRO,2023,ZOSTER,Shingles (Herpes zoster for older adults) vaccine,2.0,ADULTS,Adults,NATIONAL,+M6,people 50 years old and above
ARG,Argentina,AMRO,2023,BCG,BCG (Baccille Calmette Guérin) vaccine,1.0,ADULTS,General/routine,NATIONAL,B,people 50 years old and above
ARG,Argentina,AMRO,2023,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,M2,Nacidos pretérmino con peso inferior a 1500 g y menores de 6 meses
ARG,Argentina,AMRO,2023,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,M4,Nacidos pretérmino con peso inferior a 1500 g y menores de 6 meses
ARG,Argentina,AMRO,2023,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,M6,Nacidos pretérmino con peso inferior a 1500 g y menores de 6 meses
ARG,Argentina,AMRO,2023,DTWP,DTwP (Whole cell) vaccine,5.0,B_CHILD_W,General/routine,NATIONAL,Y5,Nacidos pretérmino con peso inferior a 1500 g y menores de 6 meses
ARG,Argentina,AMRO,2023,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,1.0,B_CHILD_W,General/routine,NATIONAL,M2,Nacidos pretérmino con peso inferior a 1500 g y menores de 6 meses
ARG,Argentina,AMRO,2023,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,2.0,B_CHILD_W,General/routine,NATIONAL,M4,Nacidos pretérmino con peso inferior a 1500 g y menores de 6 meses
ARG,Argentina,AMRO,2023,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,3.0,B_CHILD_W,General/routine,NATIONAL,M6,Nacidos pretérmino con peso inferior a 1500 g y menores de 6 meses
ARG,Argentina,AMRO,2023,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,4.0,B_2YL_W,General/routine,NATIONAL,M15-M18,Nacidos pretérmino con peso inferior a 1500 g y menores de 6 meses
ARG,Argentina,AMRO,2023,HEPA_ADULT,Adult Hepatitis A vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact,"Indicaciones especiales: HSH, pacientes con desórdenes de la coagulación, enfermedad hepática crónica, trabajo con el VHA en laboratorios, personal gastronómico, personal de jardines maternales que asisten a niños menores de un año de vida."
ARG,Argentina,AMRO,2023,HEPA_ADULT,Adult Hepatitis A vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+M6,"Indicaciones especiales: HSH, pacientes con desórdenes de la coagulación, enfermedad hepática crónica, trabajo con el VHA en laboratorios, personal gastronómico, personal de jardines maternales que asisten a niños menores de un año de vida."
ARG,Argentina,AMRO,2023,HEPA_PEDIATRIC,Pediatric Hepatitis A vaccine,1.0,RISKGROUPS,General/routine,NATIONAL,M12,"Indicaciones especiales: HSH, pacientes con desórdenes de la coagulación, enfermedad hepática crónica, trabajo con el VHA en laboratorios, personal gastronómico, personal de jardines maternales que asisten a niños menores de un año de vida."
ARG,Argentina,AMRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,ADULTS,Adults,NATIONAL,1st contact,Universal
ARG,Argentina,AMRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,2.0,ADULTS,Adults,NATIONAL,+M1,Universal
ARG,Argentina,AMRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,3.0,ADULTS,Adults,NATIONAL,+M6,Universal
ARG,Argentina,AMRO,2023,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,1.0,ADULTS,General/routine,NATIONAL,B,Universal
ARG,Argentina,AMRO,2023,HIB,Hib (Haemophilus influenzae type B) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact,Huéspedes especiales
ARG,Argentina,AMRO,2023,HIB,Hib (Haemophilus influenzae type B) vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+M2,Huéspedes especiales
ARG,Argentina,AMRO,2023,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,1.0,BOTH,HPV administered to females and males,NATIONAL,Y11,Esquema de dos dosis (0-6) aplicado a los 11 años en mujeres nacidas a partir del año 2000 y varones nacidos a partir del año 2006.
ARG,Argentina,AMRO,2023,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,2.0,BOTH,HPV administered to females and males,NATIONAL,+M6,Esquema de dos dosis (0-6) aplicado a los 11 años en mujeres nacidas a partir del año 2000 y varones nacidos a partir del año 2006.
ARG,Argentina,AMRO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,ADULTS,Adults,NATIONAL,>=Y65,Esquema de dos dosis (0-6) aplicado a los 11 años en mujeres nacidas a partir del año 2000 y varones nacidos a partir del año 2006.
ARG,Argentina,AMRO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,HW,Health workers,NATIONAL,>=Y65,Health and care workers
ARG,Argentina,AMRO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,PW,Pregnant women,NATIONAL,>=Y65,Pregnant women
ARG,Argentina,AMRO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,>=Y65,"Adults with chronic conditions, residents living in long-term care facilities, other groups"
ARG,Argentina,AMRO,2023,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,RISKGROUPS,General/routine,NATIONAL,M6-M24,"Adults with chronic conditions, residents living in long-term care facilities, other groups"
ARG,Argentina,AMRO,2023,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,M6-M24,Children with chronic conditions
ARG,Argentina,AMRO,2023,IPV,IPV (Inactivated polio vaccine),1.0,RISKGROUPS,General/routine,NATIONAL,M2,Children with chronic conditions
ARG,Argentina,AMRO,2023,IPV,IPV (Inactivated polio vaccine),2.0,RISKGROUPS,General/routine,NATIONAL,M4,Children with chronic conditions
ARG,Argentina,AMRO,2023,IPV,IPV (Inactivated polio vaccine),3.0,RISKGROUPS,General/routine,NATIONAL,M6,Children with chronic conditions
ARG,Argentina,AMRO,2023,IPV,IPV (Inactivated polio vaccine),5.0,RISKGROUPS,General/routine,NATIONAL,Y5,Children with chronic conditions
ARG,Argentina,AMRO,2023,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,1.0,RISKGROUPS,General/routine,NATIONAL,M3,Children with chronic conditions
ARG,Argentina,AMRO,2023,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,2.0,RISKGROUPS,General/routine,NATIONAL,M5,Children with chronic conditions
ARG,Argentina,AMRO,2023,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,3.0,RISKGROUPS,General/routine,NATIONAL,M15,Children with chronic conditions
ARG,Argentina,AMRO,2023,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,4.0,RISKGROUPS,General/routine,NATIONAL,Y11,Children with chronic conditions
ARG,Argentina,AMRO,2023,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,RISKGROUPS,General/routine,NATIONAL,Y1,11 años se puede iniciar o completar esquema
ARG,Argentina,AMRO,2023,MMR,"MMR (Measles, mumps and rubella) vaccine",2.0,RISKGROUPS,General/routine,NATIONAL,Y5,11 años se puede iniciar o completar esquema
ARG,Argentina,AMRO,2023,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact,Puérperas. Adultos y niños de poblaciones seleccionadas para actividades intensificadas de vacunación para contención de brote de sarampión.
ARG,Argentina,AMRO,2023,MMR,"MMR (Measles, mumps and rubella) vaccine",2.0,RISKGROUPS,Risk group(s),NATIONAL,+M1,Puérperas. Adultos y niños de poblaciones seleccionadas para actividades intensificadas de vacunación para contención de brote de sarampión.
ARG,Argentina,AMRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,RISKGROUPS,General/routine,NATIONAL,M2,También como parte del esquema secuencial con la PS23V para grupos de riesgo
ARG,Argentina,AMRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,2.0,RISKGROUPS,General/routine,NATIONAL,M4,También como parte del esquema secuencial con la PS23V para grupos de riesgo
ARG,Argentina,AMRO,2023,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,3.0,RISKGROUPS,General/routine,NATIONAL,M12,También como parte del esquema secuencial con la PS23V para grupos de riesgo
ARG,Argentina,AMRO,2023,PPV23,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,1.0,ADULTS,Adults,NATIONAL,>Y65,También como parte del esquema secuencial con la PS23V para grupos de riesgo
ARG,Argentina,AMRO,2023,PPV23,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact,Grupos de riesgo 1er contacto. También como parte del esquema secuencial con la PC13V para grupos de riesgo
ARG,Argentina,AMRO,2023,RABIES,Rabies vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact,Esquema Zagreb (0-0-7-21) para profilaxis postexposición y Profilaxis pre exposicion (0-7) para personal que trabaja con el virus en laboratorio o personas que trabajan con animales potencialmente rabiosos. Para profilaxis post-exposición cuando esté indicado su uso
ARG,Argentina,AMRO,2023,RABIES,Rabies vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+D7,Esquema Zagreb (0-0-7-21) para profilaxis postexposición y Profilaxis pre exposicion (0-7) para personal que trabaja con el virus en laboratorio o personas que trabajan con animales potencialmente rabiosos. Para profilaxis post-exposición cuando esté indicado su uso
